,comName,date,lat,lng,locId,sciName,subId
21133,Short-toed Snake-Eagle,2023-05-25,38.7863273,-6.2593129,L4760225,Circaetus gallicus,S139210888
21134,Red Kite,2023-05-25,40.6884667,-3.8252428,L12716157,Milvus milvus,S139225199
21135,Great Spotted Woodpecker,2023-05-25,42.9170918,-4.4898632,L11969895,Dendrocopos major,S139233035
21136,Northern Goshawk,2023-05-25,42.9170918,-4.4898632,L11969895,Accipiter gentilis,S139233035
21137,Red-backed Shrike,2023-05-25,42.9170918,-4.4898632,L11969895,Lanius collurio,S139233035
21138,Golden Eagle,2023-05-25,42.9170918,-4.4898632,L11969895,Aquila chrysaetos,S139233035
21139,Common Firecrest,2023-05-25,42.9170918,-4.4898632,L11969895,Regulus ignicapilla,S139233035
21140,European Serin,2023-05-25,53.6236598,11.3945981,L13425849,Serinus serinus,S139230579
21141,Willow Warbler,2023-05-25,53.6236598,11.3945981,L13425849,Phylloscopus trochilus,S139230579
21142,European Goldfinch,2023-05-25,53.6236598,11.3945981,L13425849,Carduelis carduelis,S139230579
21143,Black Tern,2023-05-25,52.355683,6.085448,L11239648,Chlidonias niger,S139219571
21144,Bank Swallow,2023-05-25,52.355683,6.085448,L11239648,Riparia riparia,S139219571
21145,Icterine Warbler,2023-05-25,53.6236598,11.3945981,L13425849,Hippolais icterina,S139230579
21146,Eurasian Jay,2023-05-25,51.4009301,9.7749075,L17199751,Garrulus glandarius,S139229168
21147,Stock Dove,2023-05-25,51.82153,5.869078,L13239570,Columba oenas,S139210145
21148,Eurasian Blue Tit,2023-05-25,51.82153,5.869078,L13239570,Cyanistes caeruleus,S139210145
21149,Coal Tit,2023-05-25,51.4009301,9.7749075,L17199751,Periparus ater,S139229168
21150,Mistle Thrush,2023-05-25,51.4009301,9.7749075,L17199751,Turdus viscivorus,S139229168
21151,European Goldfinch,2023-05-25,51.82153,5.869078,L13239570,Carduelis carduelis,S139210145
21152,Common Raven,2023-05-25,51.4009301,9.7749075,L17199751,Corvus corax,S139229168
21153,Hen Harrier,2023-05-25,41.8611735,-5.5591161,L10638375,Circus cyaneus,S139237217
21154,Song Thrush,2023-05-25,43.3489603,-1.7925982,L2528489,Turdus philomelos,S139220056
21155,Little Ringed Plover,2023-05-25,51.3272195,12.1039939,L13344890,Charadrius dubius,S139211683
21156,Red-crested Pochard,2023-05-25,51.3272195,12.1039939,L13344890,Netta rufina,S139211683
21157,Red Kite,2023-05-25,51.3272195,12.1039939,L13344890,Milvus milvus,S139211683
21158,Sanderling,2023-05-25,43.6322741,-5.8085892,L4959780,Calidris alba,S139228068
21159,Egyptian Goose,2023-05-25,51.3272195,12.1039939,L13344890,Alopochen aegyptiaca,S139211683
21160,Graylag Goose,2023-05-25,43.3489603,-1.7925982,L2528489,Anser anser,S139220056
21161,Eurasian Oystercatcher,2023-05-25,52.3539287,4.9825963,L4162071,Haematopus ostralegus,S139223412
21162,Rock Pigeon,2023-05-25,52.3539287,4.9825963,L4162071,Columba livia,S139223412
21163,Red-crested Pochard,2023-05-25,52.3539287,4.9825963,L4162071,Netta rufina,S139223412
21164,Marsh Warbler,2023-05-25,52.3539287,4.9825963,L4162071,Acrocephalus palustris,S139223412
21165,Great Tit,2023-05-25,52.3539287,4.9825963,L4162071,Parus major,S139223412
21166,Great Cormorant,2023-05-25,52.3539287,4.9825963,L4162071,Phalacrocorax carbo,S139223412
21167,Spotted Flycatcher,2023-05-25,37.9470042,-0.745974,L5515753,Muscicapa striata,S139211305
21168,Bonelli's Eagle,2023-05-25,38.8490815,-6.2716012,L10521040,Aquila fasciata,S139221854
21169,Bank Swallow,2023-05-25,38.8490815,-6.2716012,L10521040,Riparia riparia,S139221854
21170,Rose-ringed Parakeet,2023-05-25,40.4110311,-3.6911823,L4042917,Psittacula krameri,S139212930
21171,Black Stork,2023-05-25,38.8490815,-6.2716012,L10521040,Ciconia nigra,S139221854
21172,Hawfinch,2023-05-25,40.4110311,-3.6911823,L4042917,Coccothraustes coccothraustes,S139212930
21173,Eurasian Tree Sparrow,2023-05-25,44.351279,-1.111214,L24646692,Passer montanus,S139215970
21174,Long-tailed Tit,2023-05-25,44.351279,-1.111214,L24646692,Aegithalos caudatus,S139215970
21175,Eurasian Green Woodpecker,2023-05-25,44.351279,-1.111214,L24646692,Picus viridis,S139215970
21176,Short-toed Treecreeper,2023-05-25,44.351279,-1.111214,L24646692,Certhia brachydactyla,S139215970
21177,Spotted Flycatcher,2023-05-25,44.351279,-1.111214,L24646692,Muscicapa striata,S139215970
21178,European Serin,2023-05-25,44.351279,-1.111214,L24646692,Serinus serinus,S139215970
21179,European Greenfinch,2023-05-25,44.351279,-1.111214,L24646692,Chloris chloris,S139215970
21180,Common Firecrest,2023-05-25,50.7253459,7.1050269,L21181769,Regulus ignicapilla,S139210291
21181,European Turtle-Dove,2023-05-25,41.4553976,12.654408,L24645251,Streptopelia turtur,S139209737
21182,Gray Wagtail,2023-05-25,37.8698744,-4.7853257,L9148312,Motacilla cinerea,S139217415
21183,Sardinian Warbler,2023-05-25,42.4781056,3.1447827,L18977160,Curruca melanocephala,S139217907
21184,Pallid Swift,2023-05-25,42.4781056,3.1447827,L18977160,Apus pallidus,S139217907
21185,Common Nightingale,2023-05-25,42.4781056,3.1447827,L18977160,Luscinia megarhynchos,S139217907
21186,Western Black-eared Wheatear,2023-05-25,42.4781056,3.1447827,L18977160,Oenanthe hispanica,S139217907
21187,Eurasian Penduline-Tit,2023-05-25,37.8698744,-4.7853257,L9148312,Remiz pendulinus,S139217415
21188,Western Olivaceous Warbler,2023-05-25,37.8698744,-4.7853257,L9148312,Iduna opaca,S139217415
21189,Muscovy Duck,2023-05-25,37.8698744,-4.7853257,L9148312,Cairina moschata,S139217415
21190,European Pied Flycatcher,2023-05-25,37.8698744,-4.7853257,L9148312,Ficedula hypoleuca,S139217415
21191,Eurasian Wryneck,2023-05-25,49.048285,8.7004537,L13821609,Jynx torquilla,S139219068
21192,Black-winged Kite,2023-05-25,37.32018,-7.0707233,L24651993,Elanus caeruleus,S139239153
21193,Spanish Sparrow,2023-05-25,38.6710018,-5.2855229,L24645873,Passer hispaniolensis,S139212446
21194,Eurasian Sparrowhawk,2023-05-25,50.8719271,11.560826,L5580259,Accipiter nisus,S139213320
21195,Eurasian Jay,2023-05-25,42.9922349,-6.0003759,L11104629,Garrulus glandarius,S139243576
21196,Greater Whitethroat,2023-05-25,42.9922349,-6.0003759,L11104629,Curruca communis,S139243576
21197,European Stonechat,2023-05-25,42.9922349,-6.0003759,L11104629,Saxicola rubicola,S139243576
21198,Whinchat,2023-05-25,42.9922349,-6.0003759,L11104629,Saxicola rubetra,S139243576
21199,Great Reed Warbler,2023-05-25,37.4780391,-6.0814628,L22407389,Acrocephalus arundinaceus,S139211876
21200,Slender-billed Gull,2023-05-25,37.6359578,-0.7192612,L4548723,Chroicocephalus genei,S139223481
21201,Western Black-eared Wheatear,2023-05-25,41.905173,-4.459088,L23536366,Oenanthe hispanica,S139243951
21202,Western Swamphen,2023-05-25,38.8662204,-7.0126032,L4805927,Porphyrio porphyrio,S139207796
21203,Dartford Warbler,2023-05-25,41.6982624,-1.3967694,L24001924,Curruca undata,S139207985
21204,Meadow Pipit,2023-05-25,51.3070624,3.4669805,L6873779,Anthus pratensis,S139218484
21205,Common Pochard,2023-05-25,51.3070624,3.4669805,L6873779,Aythya ferina,S139218484
21206,Eared Grebe,2023-05-25,51.3070624,3.4669805,L6873779,Podiceps nigricollis,S139218484
21207,Eurasian Skylark,2023-05-25,51.3070624,3.4669805,L6873779,Alauda arvensis,S139218484
21208,Common Sandpiper,2023-05-25,51.3070624,3.4669805,L6873779,Actitis hypoleucos,S139218484
21209,Barnacle Goose,2023-05-25,51.3070624,3.4669805,L6873779,Branta leucopsis,S139218484
21210,Icterine Warbler,2023-05-25,51.3070624,3.4669805,L6873779,Hippolais icterina,S139218484
21211,Lesser Black-backed Gull,2023-05-25,51.3070624,3.4669805,L6873779,Larus fuscus,S139218484
21212,Reed Bunting,2023-05-25,51.3070624,3.4669805,L6873779,Emberiza schoeniclus,S139218484
21213,Mediterranean Gull,2023-05-25,51.3070624,3.4669805,L6873779,Ichthyaetus melanocephalus,S139218484
21214,Common Gull,2023-05-25,51.3070624,3.4669805,L6873779,Larus canus,S139218484
21215,Garganey,2023-05-25,51.3070624,3.4669805,L6873779,Spatula querquedula,S139218484
21216,Canada Goose,2023-05-25,51.3070624,3.4669805,L6873779,Branta canadensis,S139218484
21217,Pied Avocet,2023-05-25,51.3070624,3.4669805,L6873779,Recurvirostra avosetta,S139218484
21218,European Robin,2023-05-25,51.2951945,5.2810986,L24646853,Erithacus rubecula,S139216652
21219,Tree Pipit,2023-05-25,51.2951945,5.2810986,L24646853,Anthus trivialis,S139216652
21220,Mistle Thrush,2023-05-25,51.2951945,5.2810986,L24646853,Turdus viscivorus,S139216652
21221,Crested Tit,2023-05-25,51.2951945,5.2810986,L24646853,Lophophanes cristatus,S139216652
21222,Wood Lark,2023-05-25,51.2951945,5.2810986,L24646853,Lullula arborea,S139216652
21223,Common Tern,2023-05-25,48.8040334,2.1231562,L10516787,Sterna hirundo,S139237403
21224,Mallard,2023-05-25,45.738134,9.448075,L24646639,Anas platyrhynchos,S139215732
21225,Eurasian Coot,2023-05-25,45.738134,9.448075,L24646639,Fulica atra,S139215732
21226,Spotted Flycatcher,2023-05-25,45.738134,9.448075,L24646639,Muscicapa striata,S139215732
21227,Great Cormorant,2023-05-25,48.8040334,2.1231562,L10516787,Phalacrocorax carbo,S139237403
21228,Tufted Duck,2023-05-25,45.738134,9.448075,L24646639,Aythya fuligula,S139215732
21229,Gray Heron,2023-05-25,45.738134,9.448075,L24646639,Ardea cinerea,S139215732
21230,Eurasian Skylark,2023-05-25,43.0421441,-7.5516904,L4947850,Alauda arvensis,S139214701
21231,Dunnock,2023-05-25,43.0421441,-7.5516904,L4947850,Prunella modularis,S139214701
21232,Red-necked Grebe,2023-05-25,51.3202967,12.0884156,L2382198,Podiceps grisegena,S139208327
21233,Meadow Pipit,2023-05-25,51.3202967,12.0884156,L2382198,Anthus pratensis,S139208327
21234,Eurasian Golden Oriole,2023-05-25,51.3202967,12.0884156,L2382198,Oriolus oriolus,S139208327
21235,Garganey,2023-05-25,51.3202967,12.0884156,L2382198,Spatula querquedula,S139208327
21236,Great Crested Grebe,2023-05-25,43.0821792,-2.1243954,L2567917,Podiceps cristatus,S139210232
21237,Eurasian Bullfinch,2023-05-25,43.0821792,-2.1243954,L2567917,Pyrrhula pyrrhula,S139210232
21238,Crested Tit,2023-05-25,43.0821792,-2.1243954,L2567917,Lophophanes cristatus,S139210232
21239,Tree Pipit,2023-05-25,43.380236,-1.832635,L10410355,Anthus trivialis,S139205755
21240,Island Canary,2023-05-25,28.3042636,-16.8388533,L24645867,Serinus canaria,S139212423
21241,African Blue Tit,2023-05-25,28.3042636,-16.8388533,L24645867,Cyanistes teneriffae,S139212423
21242,Red-masked Parakeet,2023-05-25,39.4824625,-0.3556579,L18660373,Psittacara erythrogenys,S139208186
21243,Glossy Ibis,2023-05-25,39.4824625,-0.3556579,L18660373,Plegadis falcinellus,S139208186
21244,Common Snipe,2023-05-25,52.5491671,8.3294823,L8123677,Gallinago gallinago,S139223209
21245,Bank Swallow,2023-05-25,52.5491671,8.3294823,L8123677,Riparia riparia,S139223209
21246,Stock Dove,2023-05-25,52.5491671,8.3294823,L8123677,Columba oenas,S139223209
21247,Eurasian Skylark,2023-05-25,52.5491671,8.3294823,L8123677,Alauda arvensis,S139223209
21248,White Stork,2023-05-25,52.5491671,8.3294823,L8123677,Ciconia ciconia,S139223209
21249,Eurasian Curlew,2023-05-25,52.5491671,8.3294823,L8123677,Numenius arquata,S139223209
21250,Black-tailed Godwit,2023-05-25,52.5491671,8.3294823,L8123677,Limosa limosa,S139223209
21251,Green-winged Teal,2023-05-25,52.5491671,8.3294823,L8123677,Anas crecca,S139223209
21252,Common Shelduck,2023-05-25,52.5491671,8.3294823,L8123677,Tadorna tadorna,S139223209
21253,Italian Sparrow,2023-05-25,45.5475593,9.5340867,L7425972,Passer italiae,S139208027
21254,Whinchat,2023-05-25,52.5491671,8.3294823,L8123677,Saxicola rubetra,S139223209
21255,Eurasian Bullfinch,2023-05-25,51.477411,7.544939,L20439620,Pyrrhula pyrrhula,S139212670
21256,Osprey,2023-05-25,52.5491671,8.3294823,L8123677,Pandion haliaetus,S139223209
21257,Western Yellow Wagtail,2023-05-25,52.5491671,8.3294823,L8123677,Motacilla flava,S139223209
21258,Lesser Whitethroat,2023-05-25,50.7599046,6.0546778,L24646327,Curruca curruca,S139214355
21259,Canada Goose,2023-05-25,50.7599046,6.0546778,L24646327,Branta canadensis,S139214355
21260,Plain Swift,2023-05-25,27.9900505,-15.3684032,L2523182,Apus unicolor,S139213455
21261,Common Reed Warbler,2023-05-25,45.7266998,9.4503182,L3513033,Acrocephalus scirpaceus,S139216436
21262,Eurasian Sparrowhawk,2023-05-25,52.379686,5.0101089,L4417980,Accipiter nisus,S139223778
21263,Great Egret,2023-05-25,52.379686,5.0101089,L4417980,Ardea alba,S139223778
21264,Rock Sparrow,2023-05-25,40.5609994,-4.0496635,L6586359,Petronia petronia,S139209205
21265,Eurasian Sparrowhawk,2023-05-25,45.442368,11.00096,L24638319,Accipiter nisus,S139215551
21266,Rock Pigeon,2023-05-25,51.3529122,3.3640339,L11576835,Columba livia,S139213157
21267,Dunlin,2023-05-25,51.3529122,3.3640339,L11576835,Calidris alpina,S139213157
21268,Sandwich Tern,2023-05-25,51.3529122,3.3640339,L11576835,Thalasseus sandvicensis,S139213157
21269,Common Buzzard,2023-05-25,51.3529122,3.3640339,L11576835,Buteo buteo,S139213157
21270,European Starling,2023-05-25,51.3529122,3.3640339,L11576835,Sturnus vulgaris,S139213157
21271,Common Ringed Plover,2023-05-25,54.2852461,8.8422565,L12140885,Charadrius hiaticula,S139215988
21272,Ruff,2023-05-25,54.2852461,8.8422565,L12140885,Calidris pugnax,S139215988
21273,Pied Avocet,2023-05-25,54.2852461,8.8422565,L12140885,Recurvirostra avosetta,S139215988
21274,Dunlin,2023-05-25,54.2852461,8.8422565,L12140885,Calidris alpina,S139215988
21275,Common Sandpiper,2023-05-25,54.2852461,8.8422565,L12140885,Actitis hypoleucos,S139215988
21276,Black Tern,2023-05-25,54.2852461,8.8422565,L12140885,Chlidonias niger,S139215988
21277,Eurasian Jay,2023-05-25,52.4475536,4.8944979,L1534518,Garrulus glandarius,S139223684
21278,Common Grasshopper Warbler,2023-05-25,52.4475536,4.8944979,L1534518,Locustella naevia,S139223684
21279,Cetti's Warbler,2023-05-25,43.7868086,7.6310607,L3074268,Cettia cetti,S139216227
21280,Ring-necked Pheasant,2023-05-25,43.7868086,7.6310607,L3074268,Phasianus colchicus,S139216227
21281,Eurasian Crag-Martin,2023-05-25,43.7868086,7.6310607,L3074268,Ptyonoprogne rupestris,S139216227
21282,Little Egret,2023-05-25,43.7868086,7.6310607,L3074268,Egretta garzetta,S139216227
21283,Wood Lark,2023-05-25,42.274906,-4.0941814,L15021709,Lullula arborea,S139207709
21284,Little Bustard,2023-05-25,41.534704,0.67409,L11470296,Tetrax tetrax,S139226328
21285,Iberian Gray Shrike,2023-05-25,41.534704,0.67409,L11470296,Lanius meridionalis,S139226328
21286,Green-winged Teal,2023-05-25,43.3436641,-1.8012438,L7746135,Anas crecca,S139210146
21287,Fieldfare,2023-05-25,50.9387908,11.6026729,L5162996,Turdus pilaris,S139218475
21288,Common Kingfisher,2023-05-25,50.9387908,11.6026729,L5162996,Alcedo atthis,S139218475
21289,Whimbrel,2023-05-25,28.5764192,-16.3287735,L17608422,Numenius phaeopus,S139235824
21290,Canary Islands Chiffchaff,2023-05-25,28.5764192,-16.3287735,L17608422,Phylloscopus canariensis,S139235824
21291,Common Kingfisher,2023-05-25,44.2612523,4.4202955,L24646002,Alcedo atthis,S139213005
21292,European Pied Flycatcher,2023-05-25,52.2037953,14.4278403,L20024008,Ficedula hypoleuca,S139201813
21293,Spectacled Warbler,2023-05-25,41.7468566,-1.2549482,L24646138,Curruca conspicillata,S139213550
21294,Red-billed Chough,2023-05-25,41.7468566,-1.2549482,L24646138,Pyrrhocorax pyrrhocorax,S139213550
21295,Middle Spotted Woodpecker,2023-05-25,49.0555324,8.7032385,L23511666,Dendrocoptes medius,S139208589
21296,Eurasian Green Woodpecker,2023-05-25,45.419593,9.2891248,L15332960,Picus viridis,S139233772
21297,Eurasian Moorhen,2023-05-25,45.419593,9.2891248,L15332960,Gallinula chloropus,S139233772
21298,Common Buzzard,2023-05-25,45.419593,9.2891248,L15332960,Buteo buteo,S139233772
21299,Black-crowned Night-Heron,2023-05-25,45.419593,9.2891248,L15332960,Nycticorax nycticorax,S139233772
21300,Sedge Warbler,2023-05-25,51.2822792,3.2706241,L24622038,Acrocephalus schoenobaenus,S139201310
21301,Eurasian Oystercatcher,2023-05-25,43.4436012,-3.4714906,L3331403,Haematopus ostralegus,S139200773
21302,Black-headed Gull,2023-05-25,43.6768268,4.6275938,L10713653,Chroicocephalus ridibundus,S139200856
21303,Great Egret,2023-05-25,51.3398716,12.0876431,L4024187,Ardea alba,S139204664
21304,European Bee-eater,2023-05-25,51.3398716,12.0876431,L4024187,Merops apiaster,S139204664
21305,Long-tailed Tit,2023-05-25,51.942602,9.945381,L24646345,Aegithalos caudatus,S139214440
21306,Little Stint,2023-05-25,41.8297932,-5.6045294,L5444232,Calidris minuta,S139205116
21307,Northern Wheatear,2023-05-25,41.8297932,-5.6045294,L5444232,Oenanthe oenanthe,S139205116
21308,Spanish Sparrow,2023-05-25,40.682808,9.727086,L24594480,Passer hispaniolensis,S139200166
21309,Curlew Sandpiper,2023-05-25,41.8297932,-5.6045294,L5444232,Calidris ferruginea,S139205116
21310,Gray-headed Woodpecker,2023-05-25,47.6463261,11.1690617,L1590602,Picus canus,S139223710
21311,Corn Crake,2023-05-25,47.6463261,11.1690617,L1590602,Crex crex,S139223710
21312,Tree Pipit,2023-05-25,47.6463261,11.1690617,L1590602,Anthus trivialis,S139223710
21313,Marsh Tit,2023-05-25,47.6463261,11.1690617,L1590602,Poecile palustris,S139223710
21314,Mediterranean Gull,2023-05-25,43.3256568,-8.3733416,L4928757,Ichthyaetus melanocephalus,S139213868
21315,Dunnock,2023-05-25,52.3871031,4.8748505,L4794797,Prunella modularis,S139230302
21316,European Stonechat,2023-05-25,46.3274741,1.9482078,L9659829,Saxicola rubicola,S139215677
21317,Willow Warbler,2023-05-25,48.392767,-3.944354,L24646074,Phylloscopus trochilus,S139213366
21318,Black Redstart,2023-05-25,50.74849,4.61595,L24643329,Phoenicurus ochruros,S139201445
21319,Red-backed Shrike,2023-05-25,46.3274741,1.9482078,L9659829,Lanius collurio,S139215677
21320,Red Kite,2023-05-25,46.3274741,1.9482078,L9659829,Milvus milvus,S139215677
21321,Western Yellow Wagtail,2023-05-25,46.3274741,1.9482078,L9659829,Motacilla flava,S139215677
21322,Greater Whitethroat,2023-05-25,46.3274741,1.9482078,L9659829,Curruca communis,S139215677
21323,Eurasian Collared-Dove,2023-05-25,50.74849,4.61595,L24643329,Streptopelia decaocto,S139201445
21324,Common House-Martin,2023-05-25,50.74849,4.61595,L24643329,Delichon urbicum,S139201445
21325,Eurasian Golden Oriole,2023-05-25,46.3274741,1.9482078,L9659829,Oriolus oriolus,S139215677
21326,Common Nightingale,2023-05-25,51.0260108,5.7549047,L4216364,Luscinia megarhynchos,S139204763
21327,Mute Swan,2023-05-25,51.0260108,5.7549047,L4216364,Cygnus olor,S139204763
21328,European Greenfinch,2023-05-25,51.0260108,5.7549047,L4216364,Chloris chloris,S139204763
21329,Red-knobbed Coot,2023-05-25,38.2447654,-0.5328611,L19992920,Fulica cristata,S139207027
21330,Red-crested Pochard,2023-05-25,38.2447654,-0.5328611,L19992920,Netta rufina,S139207027
21331,Marbled Teal,2023-05-25,38.2447654,-0.5328611,L19992920,Marmaronetta angustirostris,S139207027
21332,European Pied Flycatcher,2023-05-25,43.4549594,4.5702696,L2089456,Ficedula hypoleuca,S139204584
21333,Kentish Plover,2023-05-25,43.4549594,4.5702696,L2089456,Charadrius alexandrinus,S139204584
21334,Bank Swallow,2023-05-25,43.4549594,4.5702696,L2089456,Riparia riparia,S139204584
21335,Roseate Tern,2023-05-25,37.139793,-6.8752527,L5826470,Sterna dougallii,S139205364
21336,Eurasian Skylark,2023-05-25,43.4549594,4.5702696,L2089456,Alauda arvensis,S139204584
21337,Corn Bunting,2023-05-25,43.4549594,4.5702696,L2089456,Emberiza calandra,S139204584
21338,Common Ringed Plover,2023-05-25,43.4549594,4.5702696,L2089456,Charadrius hiaticula,S139204584
21339,European Bee-eater,2023-05-25,43.4549594,4.5702696,L2089456,Merops apiaster,S139204584
21340,Eurasian Linnet,2023-05-25,43.4549594,4.5702696,L2089456,Linaria cannabina,S139204584
21341,Short-toed Treecreeper,2023-05-25,52.0847015,5.1197835,L24645639,Certhia brachydactyla,S139211388
21342,Zitting Cisticola,2023-05-25,43.4549594,4.5702696,L2089456,Cisticola juncidis,S139204584
21343,Stock Dove,2023-05-25,48.8433404,2.3609347,L932313,Columba oenas,S139203301
21344,Bearded Vulture,2023-05-25,45.9705825,6.5235987,L14033683,Gypaetus barbatus,S139224156
21345,Black Grouse,2023-05-25,45.9705825,6.5235987,L14033683,Lyrurus tetrix,S139224156
21346,Mistle Thrush,2023-05-25,45.9705825,6.5235987,L14033683,Turdus viscivorus,S139224156
21347,Ring Ouzel,2023-05-25,45.9705825,6.5235987,L14033683,Turdus torquatus,S139224156
21348,Rock Partridge,2023-05-25,45.9705825,6.5235987,L14033683,Alectoris graeca,S139224156
21349,Fieldfare,2023-05-25,45.9705825,6.5235987,L14033683,Turdus pilaris,S139224156
21350,Northern Wheatear,2023-05-25,45.9705825,6.5235987,L14033683,Oenanthe oenanthe,S139224156
21351,Great Spotted Woodpecker,2023-05-25,45.9705825,6.5235987,L14033683,Dendrocopos major,S139224156
21352,Whinchat,2023-05-25,45.9705825,6.5235987,L14033683,Saxicola rubetra,S139224156
21353,Golden Eagle,2023-05-25,45.9705825,6.5235987,L14033683,Aquila chrysaetos,S139224156
21354,Water Pipit,2023-05-25,45.9705825,6.5235987,L14033683,Anthus spinoletta,S139224156
21355,Eurasian Eagle-Owl,2023-05-25,39.8570002,-5.9597756,L4044115,Bubo bubo,S139217014
21356,Egyptian Vulture,2023-05-25,39.8570002,-5.9597756,L4044115,Neophron percnopterus,S139217014
21357,Blue Rock-Thrush,2023-05-25,39.8570002,-5.9597756,L4044115,Monticola solitarius,S139217014
21358,Lesser Spotted Woodpecker,2023-05-25,41.9721614,3.0508868,L9571290,Dryobates minor,S139231132
21359,Red-footed Falcon,2023-05-25,41.9721614,3.0508868,L9571290,Falco vespertinus,S139231132
21360,Lesser Spotted Woodpecker,2023-05-25,46.168712,6.3147015,L24645745,Dryobates minor,S139211914
21361,Coal Tit,2023-05-25,46.168712,6.3147015,L24645745,Periparus ater,S139211914
21362,Cirl Bunting,2023-05-25,47.2913256,4.8046679,L24643404,Emberiza cirlus,S139201695
21363,Great Tit,2023-05-25,50.5334395,6.0250357,L24641958,Parus major,S139195119
21364,Corn Bunting,2023-05-25,51.0796444,12.4417833,L12715579,Emberiza calandra,S139216404
21365,Common Tern,2023-05-25,51.0796444,12.4417833,L12715579,Sterna hirundo,S139216404
21366,Little Grebe,2023-05-25,51.0796444,12.4417833,L12715579,Tachybaptus ruficollis,S139216404
21367,Common Crane,2023-05-25,51.0796444,12.4417833,L12715579,Grus grus,S139216404
21368,Common Pochard,2023-05-25,51.0796444,12.4417833,L12715579,Aythya ferina,S139216404
21369,Yellow-legged Gull,2023-05-25,51.0796444,12.4417833,L12715579,Larus michahellis,S139216404
21370,Carrion x Hooded Crow (hybrid),2023-05-25,51.0796444,12.4417833,L12715579,Corvus corone x cornix,S139216404
21371,Caspian Gull,2023-05-25,51.0796444,12.4417833,L12715579,Larus cachinnans,S139216404
21372,Black Redstart,2023-05-25,45.6082792,7.3561268,L22497663,Phoenicurus ochruros,S139212113
21373,Eurasian Nuthatch,2023-05-25,42.5082,-0.6665,L1122049,Sitta europaea,S139204583
21374,Corn Bunting,2023-05-25,40.9082585,8.2334805,L982509,Emberiza calandra,S139206041
21375,Black-winged Stilt,2023-05-25,40.9082585,8.2334805,L982509,Himantopus himantopus,S139206041
21376,European Stonechat,2023-05-25,40.9082585,8.2334805,L982509,Saxicola rubicola,S139206041
21377,Bar-headed Goose,2023-05-25,48.6909321,9.3976235,L1101460,Anser indicus,S139211367
21378,Tree Pipit,2023-05-25,48.3903124,-3.9528247,L24645971,Anthus trivialis,S139212959
21379,Common Shelduck,2023-05-25,40.9082585,8.2334805,L982509,Tadorna tadorna,S139206041
21380,Slender-billed Gull,2023-05-25,40.9082585,8.2334805,L982509,Chroicocephalus genei,S139206041
21381,Eurasian Treecreeper,2023-05-25,48.6909321,9.3976235,L1101460,Certhia familiaris,S139211367
21382,Great Gray Shrike,2023-05-25,28.3883989,-14.0980446,L4016665,Lanius excubitor,S139205210
21383,Laughing Dove,2023-05-25,28.3883989,-14.0980446,L4016665,Spilopelia senegalensis,S139205210
21384,Cetti's Warbler,2023-05-25,48.5789593,-2.5693208,L20633292,Cettia cetti,S139198021
21385,Great Black-backed Gull,2023-05-25,48.5789593,-2.5693208,L20633292,Larus marinus,S139198021
21386,Little Egret,2023-05-25,48.5789593,-2.5693208,L20633292,Egretta garzetta,S139198021
21387,Herring Gull,2023-05-25,48.5789593,-2.5693208,L20633292,Larus argentatus,S139198021
21388,Eurasian Collared-Dove,2023-05-25,52.531617,6.6605566,L24348308,Streptopelia decaocto,S139193494
21389,Bar-tailed Godwit,2023-05-25,43.5435879,-5.6694744,L9077346,Limosa lapponica,S139191243
21390,Spanish Eagle,2023-05-25,38.8039974,-5.4730507,L24640872,Aquila adalberti,S139190181
21391,European Honey-buzzard,2023-05-25,50.9348224,7.1449444,L12591035,Pernis apivorus,S139233366
21392,Black Woodpecker,2023-05-25,43.5197047,1.4720756,L12480874,Dryocopus martius,S139199006
21393,Eurasian Nuthatch,2023-05-25,43.5197047,1.4720756,L12480874,Sitta europaea,S139199006
21394,Garden Warbler,2023-05-25,51.3550868,3.3231926,L1264378,Sylvia borin,S139191133
21395,Savi's Warbler,2023-05-25,39.8381011,-5.6750393,L4389256,Locustella luscinioides,S139192682
21396,Purple Heron,2023-05-25,39.8381011,-5.6750393,L4389256,Ardea purpurea,S139192682
21397,Song Thrush,2023-05-25,51.3550868,3.3231926,L1264378,Turdus philomelos,S139191133
21398,Canada Goose,2023-05-25,45.4373305,11.7883088,L12770941,Branta canadensis,S139195540
21399,Eurasian Golden Oriole,2023-05-25,45.4373305,11.7883088,L12770941,Oriolus oriolus,S139195540
21400,Eurasian Jay,2023-05-25,45.4373305,11.7883088,L12770941,Garrulus glandarius,S139195540
21401,Common Shelduck,2023-05-25,48.0406296,-4.5220757,L6639860,Tadorna tadorna,S139200898
21402,Lesser Black-backed Gull,2023-05-25,48.0406296,-4.5220757,L6639860,Larus fuscus,S139200898
21403,Short-toed Snake-Eagle,2023-05-25,43.574039,2.98359,L11385001,Circaetus gallicus,S139189095
21404,Eurasian Griffon,2023-05-25,43.574039,2.98359,L11385001,Gyps fulvus,S139189095
21405,Common Goldeneye,2023-05-25,53.0710561,14.3306588,L24640413,Bucephala clangula,S139187746
21406,Goldcrest,2023-05-25,45.591828,7.343638,L24646954,Regulus regulus,S139217090
21407,Great Egret,2023-05-25,44.3807108,0.2796793,L2404209,Ardea alba,S139185682
21408,Little Grebe,2023-05-25,44.3807108,0.2796793,L2404209,Tachybaptus ruficollis,S139185682
