,comName,date,lat,lng,locId,sciName,subId,geometry
25542,Eurasian Coot,2022-03-10,52.4271218,4.788022,L18069817,Fulica atra,S104552772,POINT (4.788022 52.4271218)
25543,Great Tit,2022-03-10,43.0213708,2.952591,L18069791,Parus major,S104552592,POINT (2.952591 43.0213708)
25544,Pied Avocet,2022-03-10,52.4271218,4.788022,L18069817,Recurvirostra avosetta,S104552772,POINT (4.788022 52.4271218)
25545,Rose-ringed Parakeet,2022-03-10,41.3910929,2.022381,L17534408,Psittacula krameri,S104554241,POINT (2.022381 41.3910929)
25546,Common Shelduck,2022-03-10,52.4271218,4.788022,L18069817,Tadorna tadorna,S104552772,POINT (4.788022 52.4271218)
25547,Green Sandpiper,2022-03-10,52.4271218,4.788022,L18069817,Tringa ochropus,S104552772,POINT (4.788022 52.4271218)
25548,Eurasian Blackbird,2022-03-10,52.4271218,4.788022,L18069817,Turdus merula,S104552772,POINT (4.788022 52.4271218)
25549,Eurasian Wigeon,2022-03-10,40.4092548,-3.7219524,L8243436,Mareca penelope,S104554259,POINT (-3.7219524 40.4092548)
25550,Monk Parakeet,2022-03-10,40.4092548,-3.7219524,L8243436,Myiopsitta monachus,S104554259,POINT (-3.7219524 40.4092548)
25551,Egyptian Goose,2022-03-10,40.4092548,-3.7219524,L8243436,Alopochen aegyptiaca,S104554259,POINT (-3.7219524 40.4092548)
25552,Coal Tit,2022-03-10,40.4092548,-3.7219524,L8243436,Periparus ater,S104554259,POINT (-3.7219524 40.4092548)
25553,Purple Heron,2022-03-10,36.6991292,-4.4881153,L6292160,Ardea purpurea,S104569165,POINT (-4.4881153 36.6991292)
25554,Great Egret,2022-03-10,36.6991292,-4.4881153,L6292160,Ardea alba,S104569165,POINT (-4.4881153 36.6991292)
25555,Montagu's Harrier,2022-03-10,38.8490815,-6.2716012,L10521040,Circus pygargus,S104555279,POINT (-6.2716012 38.8490815)
25556,Cinereous Vulture,2022-03-10,38.8490815,-6.2716012,L10521040,Aegypius monachus,S104555279,POINT (-6.2716012 38.8490815)
25557,Red-rumped Swallow,2022-03-10,36.6991292,-4.4881153,L6292160,Cecropis daurica,S104569165,POINT (-4.4881153 36.6991292)
25558,Water Pipit,2022-03-10,36.6991292,-4.4881153,L6292160,Anthus spinoletta,S104569165,POINT (-4.4881153 36.6991292)
25559,Common Snipe,2022-03-10,39.3070736,-0.35815,L4477631,Gallinago gallinago,S104554398,POINT (-0.35815 39.3070736)
25560,Audouin's Gull,2022-03-10,39.3070736,-0.35815,L4477631,Ichthyaetus audouinii,S104554398,POINT (-0.35815 39.3070736)
25561,Western Yellow Wagtail,2022-03-10,39.3070736,-0.35815,L4477631,Motacilla flava,S104554398,POINT (-0.35815 39.3070736)
25562,Savi's Warbler,2022-03-10,39.3070736,-0.35815,L4477631,Locustella luscinioides,S104554398,POINT (-0.35815 39.3070736)
25563,Gadwall,2022-03-10,39.3070736,-0.35815,L4477631,Mareca strepera,S104554398,POINT (-0.35815 39.3070736)
25564,Black-tailed Godwit,2022-03-10,39.3070736,-0.35815,L4477631,Limosa limosa,S104554398,POINT (-0.35815 39.3070736)
25565,Common Shelduck,2022-03-10,39.3070736,-0.35815,L4477631,Tadorna tadorna,S104554398,POINT (-0.35815 39.3070736)
25566,Great Crested Grebe,2022-03-10,39.3070736,-0.35815,L4477631,Podiceps cristatus,S104554398,POINT (-0.35815 39.3070736)
25567,Garganey,2022-03-10,39.3070736,-0.35815,L4477631,Spatula querquedula,S104554398,POINT (-0.35815 39.3070736)
25568,Jack Snipe,2022-03-10,39.3070736,-0.35815,L4477631,Lymnocryptes minimus,S104554398,POINT (-0.35815 39.3070736)
25569,Spotted Crake,2022-03-10,39.3070736,-0.35815,L4477631,Porzana porzana,S104554398,POINT (-0.35815 39.3070736)
25570,Iberian Magpie,2022-03-10,37.4871922,-6.1908131,L18069891,Cyanopica cooki,S104553144,POINT (-6.1908131 37.4871922)
25571,European Goldfinch,2022-03-10,52.3233133,10.4228497,L2785425,Carduelis carduelis,S104551799,POINT (10.4228497 52.3233133)
25572,Short-toed Treecreeper,2022-03-10,52.3233133,10.4228497,L2785425,Certhia brachydactyla,S104551799,POINT (10.4228497 52.3233133)
25573,Stock Dove,2022-03-10,52.3233133,10.4228497,L2785425,Columba oenas,S104551799,POINT (10.4228497 52.3233133)
25574,Eurasian Green Woodpecker,2022-03-10,52.3233133,10.4228497,L2785425,Picus viridis,S104551799,POINT (10.4228497 52.3233133)
25575,Eurasian Wigeon,2022-03-10,52.3233133,10.4228497,L2785425,Mareca penelope,S104551799,POINT (10.4228497 52.3233133)
25576,Fieldfare,2022-03-10,52.3233133,10.4228497,L2785425,Turdus pilaris,S104551799,POINT (10.4228497 52.3233133)
25577,Egyptian Goose,2022-03-10,52.3233133,10.4228497,L2785425,Alopochen aegyptiaca,S104551799,POINT (10.4228497 52.3233133)
25578,Gadwall,2022-03-10,52.3233133,10.4228497,L2785425,Mareca strepera,S104551799,POINT (10.4228497 52.3233133)
25579,Green-winged Teal,2022-03-10,52.3233133,10.4228497,L2785425,Anas crecca,S104551799,POINT (10.4228497 52.3233133)
25580,Graylag Goose,2022-03-10,52.3233133,10.4228497,L2785425,Anser anser,S104551799,POINT (10.4228497 52.3233133)
25581,Great Cormorant,2022-03-10,52.3233133,10.4228497,L2785425,Phalacrocorax carbo,S104551799,POINT (10.4228497 52.3233133)
25582,Great Egret,2022-03-10,52.3233133,10.4228497,L2785425,Ardea alba,S104551799,POINT (10.4228497 52.3233133)
25583,Eurasian Coot,2022-03-10,52.3233133,10.4228497,L2785425,Fulica atra,S104551799,POINT (10.4228497 52.3233133)
25584,Green Sandpiper,2022-03-10,52.3233133,10.4228497,L2785425,Tringa ochropus,S104551799,POINT (10.4228497 52.3233133)
25585,Common Shelduck,2022-03-10,52.3233133,10.4228497,L2785425,Tadorna tadorna,S104551799,POINT (10.4228497 52.3233133)
25586,Eurasian Moorhen,2022-03-10,52.3233133,10.4228497,L2785425,Gallinula chloropus,S104551799,POINT (10.4228497 52.3233133)
25587,Herring Gull,2022-03-10,52.3233133,10.4228497,L2785425,Larus argentatus,S104551799,POINT (10.4228497 52.3233133)
25588,Common Chiffchaff,2022-03-10,52.3233133,10.4228497,L2785425,Phylloscopus collybita,S104551799,POINT (10.4228497 52.3233133)
25589,Little Grebe,2022-03-10,52.3233133,10.4228497,L2785425,Tachybaptus ruficollis,S104551799,POINT (10.4228497 52.3233133)
25590,Mallard,2022-03-10,52.3233133,10.4228497,L2785425,Anas platyrhynchos,S104551799,POINT (10.4228497 52.3233133)
25591,Mute Swan,2022-03-10,52.3233133,10.4228497,L2785425,Cygnus olor,S104551799,POINT (10.4228497 52.3233133)
25592,Northern Lapwing,2022-03-10,52.3233133,10.4228497,L2785425,Vanellus vanellus,S104551799,POINT (10.4228497 52.3233133)
25593,Northern Pintail,2022-03-10,52.3233133,10.4228497,L2785425,Anas acuta,S104551799,POINT (10.4228497 52.3233133)
25594,Northern Shoveler,2022-03-10,52.3233133,10.4228497,L2785425,Spatula clypeata,S104551799,POINT (10.4228497 52.3233133)
25595,Red Kite,2022-03-10,52.3233133,10.4228497,L2785425,Milvus milvus,S104551799,POINT (10.4228497 52.3233133)
25596,White Stork,2022-03-10,52.3233133,10.4228497,L2785425,Ciconia ciconia,S104551799,POINT (10.4228497 52.3233133)
25597,Ring-necked Pheasant,2022-03-10,52.3233133,10.4228497,L2785425,Phasianus colchicus,S104551799,POINT (10.4228497 52.3233133)
25598,Tufted Duck,2022-03-10,52.3233133,10.4228497,L2785425,Aythya fuligula,S104551799,POINT (10.4228497 52.3233133)
25599,Green Sandpiper,2022-03-10,39.7195295,-0.2052499,L12267194,Tringa ochropus,S104553143,POINT (-0.2052499 39.7195295)
25600,Eurasian Jay,2022-03-10,43.4964323,-8.2058087,L18069604,Garrulus glandarius,S104551297,POINT (-8.2058087 43.4964323)
25601,Little Ringed Plover,2022-03-10,39.7195295,-0.2052499,L12267194,Charadrius dubius,S104553143,POINT (-0.2052499 39.7195295)
25602,Ruff,2022-03-10,39.7195295,-0.2052499,L12267194,Calidris pugnax,S104553143,POINT (-0.2052499 39.7195295)
25603,Wood Sandpiper,2022-03-10,39.7195295,-0.2052499,L12267194,Tringa glareola,S104553143,POINT (-0.2052499 39.7195295)
25604,Red-billed Chough,2022-03-10,41.4730645,-4.5938249,L17979860,Pyrrhocorax pyrrhocorax,S104553391,POINT (-4.5938249 41.4730645)
25605,Eurasian Sparrowhawk,2022-03-10,41.4730645,-4.5938249,L17979860,Accipiter nisus,S104553391,POINT (-4.5938249 41.4730645)
25606,Mistle Thrush,2022-03-10,41.4730645,-4.5938249,L17979860,Turdus viscivorus,S104553391,POINT (-4.5938249 41.4730645)
25607,Northern Goshawk,2022-03-10,41.4730645,-4.5938249,L17979860,Accipiter gentilis,S104553391,POINT (-4.5938249 41.4730645)
25608,Rock Bunting,2022-03-10,41.4730645,-4.5938249,L17979860,Emberiza cia,S104553391,POINT (-4.5938249 41.4730645)
25609,Booted Eagle,2022-03-10,40.5421901,-4.9902009,L16681819,Hieraaetus pennatus,S104557790,POINT (-4.9902009 40.5421901)
25610,Wood Lark,2022-03-10,41.4730645,-4.5938249,L17979860,Lullula arborea,S104553391,POINT (-4.5938249 41.4730645)
25611,Rock Sparrow,2022-03-10,41.4730645,-4.5938249,L17979860,Petronia petronia,S104553391,POINT (-4.5938249 41.4730645)
25612,Reed Bunting,2022-03-10,41.5983792,2.2450143,L4990080,Emberiza schoeniclus,S104554670,POINT (2.2450143 41.5983792)
25613,Eurasian Treecreeper,2022-03-10,50.8088907,8.9087749,L5989045,Certhia familiaris,S104552361,POINT (8.9087749 50.8088907)
25614,White Wagtail,2022-03-10,50.8088907,8.9087749,L5989045,Motacilla alba,S104552361,POINT (8.9087749 50.8088907)
25615,European Starling,2022-03-10,50.8088907,8.9087749,L5989045,Sturnus vulgaris,S104552361,POINT (8.9087749 50.8088907)
25616,Rock Pigeon,2022-03-10,50.8088907,8.9087749,L5989045,Columba livia,S104552361,POINT (8.9087749 50.8088907)
25617,Eurasian Tree Sparrow,2022-03-10,50.8088907,8.9087749,L5989045,Passer montanus,S104552361,POINT (8.9087749 50.8088907)
25618,Mediterranean Gull,2022-03-10,51.242038,2.9202926,L6934039,Ichthyaetus melanocephalus,S104553692,POINT (2.9202926 51.242038)
25619,Dunnock,2022-03-10,43.3186836,-8.4967017,L5393201,Prunella modularis,S104553908,POINT (-8.4967017 43.3186836)
25620,Common Buzzard,2022-03-10,48.9262919,2.764703,L5049947,Buteo buteo,S104553748,POINT (2.764703 48.9262919)
25621,Great Spotted Woodpecker,2022-03-10,43.3186836,-8.4967017,L5393201,Dendrocopos major,S104553908,POINT (-8.4967017 43.3186836)
25622,European Starling,2022-03-10,48.9262919,2.764703,L5049947,Sturnus vulgaris,S104553748,POINT (2.764703 48.9262919)
25623,European Robin,2022-03-10,48.9262919,2.764703,L5049947,Erithacus rubecula,S104553748,POINT (2.764703 48.9262919)
25624,Black-headed Gull,2022-03-10,48.9262919,2.764703,L5049947,Chroicocephalus ridibundus,S104553748,POINT (2.764703 48.9262919)
25625,Great Crested Grebe,2022-03-10,48.9262919,2.764703,L5049947,Podiceps cristatus,S104553748,POINT (2.764703 48.9262919)
25626,Eurasian Coot,2022-03-10,48.9262919,2.764703,L5049947,Fulica atra,S104553748,POINT (2.764703 48.9262919)
25627,Common Chaffinch,2022-03-10,48.9262919,2.764703,L5049947,Fringilla coelebs,S104553748,POINT (2.764703 48.9262919)
25628,Little Egret,2022-03-10,48.9262919,2.764703,L5049947,Egretta garzetta,S104553748,POINT (2.764703 48.9262919)
25629,Short-toed Snake-Eagle,2022-03-10,39.8479776,-6.0091132,L5602183,Circaetus gallicus,S104558337,POINT (-6.0091132 39.8479776)
25630,Hawfinch,2022-03-10,41.4979384,0.6685447,L6273667,Coccothraustes coccothraustes,S104551086,POINT (0.6685447 41.4979384)
25631,Eurasian Oystercatcher,2022-03-10,43.3256568,-8.3733416,L4928757,Haematopus ostralegus,S104555742,POINT (-8.3733416 43.3256568)
25632,Mute Swan,2022-03-10,43.3256568,-8.3733416,L4928757,Cygnus olor,S104555742,POINT (-8.3733416 43.3256568)
25633,European Robin,2022-03-10,52.3544739,4.8962545,L4788054,Erithacus rubecula,S104551123,POINT (4.8962545 52.3544739)
25634,Alexandrine Parakeet,2022-03-10,52.3544739,4.8962545,L4788054,Psittacula eupatria,S104551123,POINT (4.8962545 52.3544739)
25635,Black-headed Gull,2022-03-10,52.3544739,4.8962545,L4788054,Chroicocephalus ridibundus,S104551123,POINT (4.8962545 52.3544739)
25636,Eurasian Blue Tit,2022-03-10,52.3544739,4.8962545,L4788054,Cyanistes caeruleus,S104551123,POINT (4.8962545 52.3544739)
25637,Carrion Crow,2022-03-10,52.3544739,4.8962545,L4788054,Corvus corone,S104551123,POINT (4.8962545 52.3544739)
25638,Common Chaffinch,2022-03-10,52.3544739,4.8962545,L4788054,Fringilla coelebs,S104551123,POINT (4.8962545 52.3544739)
25639,Eurasian Moorhen,2022-03-10,52.3544739,4.8962545,L4788054,Gallinula chloropus,S104551123,POINT (4.8962545 52.3544739)
25640,Common Wood-Pigeon,2022-03-10,52.3544739,4.8962545,L4788054,Columba palumbus,S104551123,POINT (4.8962545 52.3544739)
25641,Egyptian Goose,2022-03-10,52.3544739,4.8962545,L4788054,Alopochen aegyptiaca,S104551123,POINT (4.8962545 52.3544739)
25642,European Goldfinch,2022-03-10,52.3544739,4.8962545,L4788054,Carduelis carduelis,S104551123,POINT (4.8962545 52.3544739)
25643,Eurasian Jackdaw,2022-03-10,52.3544739,4.8962545,L4788054,Corvus monedula,S104551123,POINT (4.8962545 52.3544739)
25644,Eurasian Magpie,2022-03-10,52.3544739,4.8962545,L4788054,Pica pica,S104551123,POINT (4.8962545 52.3544739)
25645,European Starling,2022-03-10,52.3544739,4.8962545,L4788054,Sturnus vulgaris,S104551123,POINT (4.8962545 52.3544739)
25646,Gray Heron,2022-03-10,52.3544739,4.8962545,L4788054,Ardea cinerea,S104551123,POINT (4.8962545 52.3544739)
25647,Great Cormorant,2022-03-10,52.3544739,4.8962545,L4788054,Phalacrocorax carbo,S104551123,POINT (4.8962545 52.3544739)
25648,Great Tit,2022-03-10,52.3544739,4.8962545,L4788054,Parus major,S104551123,POINT (4.8962545 52.3544739)
25649,Lesser Black-backed Gull,2022-03-10,52.3544739,4.8962545,L4788054,Larus fuscus,S104551123,POINT (4.8962545 52.3544739)
25650,Long-tailed Tit,2022-03-10,52.3544739,4.8962545,L4788054,Aegithalos caudatus,S104551123,POINT (4.8962545 52.3544739)
25651,Mallard,2022-03-10,52.3544739,4.8962545,L4788054,Anas platyrhynchos,S104551123,POINT (4.8962545 52.3544739)
25652,Rock Pigeon,2022-03-10,52.3544739,4.8962545,L4788054,Columba livia,S104551123,POINT (4.8962545 52.3544739)
25653,Rose-ringed Parakeet,2022-03-10,52.3544739,4.8962545,L4788054,Psittacula krameri,S104551123,POINT (4.8962545 52.3544739)
25654,Short-toed Treecreeper,2022-03-10,52.3544739,4.8962545,L4788054,Certhia brachydactyla,S104551123,POINT (4.8962545 52.3544739)
25655,Northern Lapwing,2022-03-10,40.7201295,-3.4896183,L4099040,Vanellus vanellus,S104556918,POINT (-3.4896183 40.7201295)
25656,Hen Harrier,2022-03-10,40.7201295,-3.4896183,L4099040,Circus cyaneus,S104556918,POINT (-3.4896183 40.7201295)
25657,Green-winged Teal,2022-03-10,28.3920858,-13.8546227,L4373625,Anas crecca,S104556799,POINT (-13.8546227 28.3920858)
25658,Sandwich Tern,2022-03-10,28.3920858,-13.8546227,L4373625,Thalasseus sandvicensis,S104556799,POINT (-13.8546227 28.3920858)
25659,Graylag Goose,2022-03-10,39.8351595,-4.2997758,L18069752,Anser anser,S104552337,POINT (-4.2997758 39.8351595)
25660,Pin-tailed Sandgrouse,2022-03-10,39.8351595,-4.2997758,L18069752,Pterocles alchata,S104552337,POINT (-4.2997758 39.8351595)
25661,Gray Heron,2022-03-10,49.7781664,11.3799359,L11071505,Ardea cinerea,S104563627,POINT (11.3799359 49.7781664)
25662,Peregrine Falcon,2022-03-10,49.7781664,11.3799359,L11071505,Falco peregrinus,S104563627,POINT (11.3799359 49.7781664)
25663,Eurasian Wren,2022-03-10,49.7781664,11.3799359,L11071505,Troglodytes troglodytes,S104563627,POINT (11.3799359 49.7781664)
25664,Tawny Owl,2022-03-10,49.7781664,11.3799359,L11071505,Strix aluco,S104563627,POINT (11.3799359 49.7781664)
25665,Eurasian Nuthatch,2022-03-10,40.749297,-4.7399731,L6366629,Sitta europaea,S104557596,POINT (-4.7399731 40.749297)
25666,Eurasian Coot,2022-03-10,40.85778,8.28578,L9422883,Fulica atra,S104570629,POINT (8.28578 40.85778)
25667,Sandwich Tern,2022-03-10,40.85778,8.28578,L9422883,Thalasseus sandvicensis,S104570629,POINT (8.28578 40.85778)
25668,Spotted Redshank,2022-03-10,40.85778,8.28578,L9422883,Tringa erythropus,S104570629,POINT (8.28578 40.85778)
25669,Common Shelduck,2022-03-10,40.85778,8.28578,L9422883,Tadorna tadorna,S104570629,POINT (8.28578 40.85778)
25670,Northern Shoveler,2022-03-10,38.8843078,-6.2463719,L5877203,Spatula clypeata,S104549519,POINT (-6.2463719 38.8843078)
25671,Whiskered Tern,2022-03-10,40.778421,0.7209742,L4483525,Chlidonias hybrida,S104568012,POINT (0.7209742 40.778421)
25672,Slender-billed Gull,2022-03-10,40.778421,0.7209742,L4483525,Chroicocephalus genei,S104568012,POINT (0.7209742 40.778421)
25673,Eurasian Curlew,2022-03-10,40.778421,0.7209742,L4483525,Numenius arquata,S104568012,POINT (0.7209742 40.778421)
25674,Bluethroat,2022-03-10,39.7171745,-0.2132273,L17867884,Luscinia svecica,S104551236,POINT (-0.2132273 39.7171745)
25675,Moustached Warbler,2022-03-10,39.7171745,-0.2132273,L17867884,Acrocephalus melanopogon,S104551236,POINT (-0.2132273 39.7171745)
25676,Stock Dove,2022-03-10,41.8626211,1.9760321,L13475446,Columba oenas,S104550665,POINT (1.9760321 41.8626211)
25677,Common Pochard,2022-03-10,36.6728249,-4.4560289,L977607,Aythya ferina,S104569182,POINT (-4.4560289 36.6728249)
25678,Eared Grebe,2022-03-10,36.6728249,-4.4560289,L977607,Podiceps nigricollis,S104569182,POINT (-4.4560289 36.6728249)
25679,Bonaparte's Gull,2022-03-10,36.6728249,-4.4560289,L977607,Chroicocephalus philadelphia,S104569182,POINT (-4.4560289 36.6728249)
25680,Common Gull,2022-03-10,36.6728249,-4.4560289,L977607,Larus canus,S104569182,POINT (-4.4560289 36.6728249)
25681,Tufted Duck,2022-03-10,40.363635,-3.4996605,L3932776,Aythya fuligula,S104555321,POINT (-3.4996605 40.363635)
25682,Gadwall,2022-03-10,50.5560557,4.2837177,L18072282,Mareca strepera,S104566491,POINT (4.2837177 50.5560557)
25683,Eurasian Blue Tit,2022-03-10,50.5560557,4.2837177,L18072282,Cyanistes caeruleus,S104566491,POINT (4.2837177 50.5560557)
25684,Eurasian Blue Tit,2022-03-10,47.466578,0.7379401,L4416443,Cyanistes caeruleus,S104556169,POINT (0.7379401 47.466578)
25685,Eurasian Green Woodpecker,2022-03-10,47.466578,0.7379401,L4416443,Picus viridis,S104556169,POINT (0.7379401 47.466578)
25686,White Wagtail,2022-03-10,47.466578,0.7379401,L4416443,Motacilla alba,S104556169,POINT (0.7379401 47.466578)
25687,Carrion Crow,2022-03-10,47.466578,0.7379401,L4416443,Corvus corone,S104556169,POINT (0.7379401 47.466578)
25688,Mallard,2022-03-10,50.5560557,4.2837177,L18072282,Anas platyrhynchos,S104566491,POINT (4.2837177 50.5560557)
25689,Northern Lapwing,2022-03-10,47.466578,0.7379401,L4416443,Vanellus vanellus,S104556169,POINT (0.7379401 47.466578)
25690,Eurasian Blackbird,2022-03-10,47.466578,0.7379401,L4416443,Turdus merula,S104556169,POINT (0.7379401 47.466578)
25691,Jack Snipe,2022-03-10,47.466578,0.7379401,L4416443,Lymnocryptes minimus,S104556169,POINT (0.7379401 47.466578)
25692,Eurasian Moorhen,2022-03-10,47.466578,0.7379401,L4416443,Gallinula chloropus,S104556169,POINT (0.7379401 47.466578)
25693,Dunnock,2022-03-10,47.466578,0.7379401,L4416443,Prunella modularis,S104556169,POINT (0.7379401 47.466578)
25694,Common Chaffinch,2022-03-10,50.5560557,4.2837177,L18072282,Fringilla coelebs,S104566491,POINT (4.2837177 50.5560557)
25695,Great Tit,2022-03-10,50.5560557,4.2837177,L18072282,Parus major,S104566491,POINT (4.2837177 50.5560557)
25696,House Sparrow,2022-03-10,47.466578,0.7379401,L4416443,Passer domesticus,S104556169,POINT (0.7379401 47.466578)
25697,Common Chiffchaff,2022-03-10,47.466578,0.7379401,L4416443,Phylloscopus collybita,S104556169,POINT (0.7379401 47.466578)
25698,Eurasian Jackdaw,2022-03-10,47.466578,0.7379401,L4416443,Corvus monedula,S104556169,POINT (0.7379401 47.466578)
25699,Little Bustard,2022-03-10,39.473297,-6.024247,L4333089,Tetrax tetrax,S104553029,POINT (-6.024247 39.473297)
25700,European Robin,2022-03-10,50.5560557,4.2837177,L18072282,Erithacus rubecula,S104566491,POINT (4.2837177 50.5560557)
25701,Eurasian Magpie,2022-03-10,50.5560557,4.2837177,L18072282,Pica pica,S104566491,POINT (4.2837177 50.5560557)
25702,Eurasian Coot,2022-03-10,50.5560557,4.2837177,L18072282,Fulica atra,S104566491,POINT (4.2837177 50.5560557)
25703,Common Wood-Pigeon,2022-03-10,47.466578,0.7379401,L4416443,Columba palumbus,S104556169,POINT (0.7379401 47.466578)
25704,Song Thrush,2022-03-10,47.466578,0.7379401,L4416443,Turdus philomelos,S104556169,POINT (0.7379401 47.466578)
25705,Green-winged Teal,2022-03-10,47.466578,0.7379401,L4416443,Anas crecca,S104556169,POINT (0.7379401 47.466578)
25706,Ring-necked Pheasant,2022-03-10,47.466578,0.7379401,L4416443,Phasianus colchicus,S104556169,POINT (0.7379401 47.466578)
25707,Eurasian Skylark,2022-03-10,47.466578,0.7379401,L4416443,Alauda arvensis,S104556169,POINT (0.7379401 47.466578)
25708,Common Wood-Pigeon,2022-03-10,50.5560557,4.2837177,L18072282,Columba palumbus,S104566491,POINT (4.2837177 50.5560557)
25709,Eurasian Moorhen,2022-03-10,50.5560557,4.2837177,L18072282,Gallinula chloropus,S104566491,POINT (4.2837177 50.5560557)
25710,Brambling,2022-03-10,50.5560557,4.2837177,L18072282,Fringilla montifringilla,S104566491,POINT (4.2837177 50.5560557)
25711,Common Snipe,2022-03-10,47.466578,0.7379401,L4416443,Gallinago gallinago,S104556169,POINT (0.7379401 47.466578)
25712,Mallard,2022-03-10,47.466578,0.7379401,L4416443,Anas platyrhynchos,S104556169,POINT (0.7379401 47.466578)
25713,Meadow Pipit,2022-03-10,47.466578,0.7379401,L4416443,Anthus pratensis,S104556169,POINT (0.7379401 47.466578)
25714,Reed Bunting,2022-03-10,47.466578,0.7379401,L4416443,Emberiza schoeniclus,S104556169,POINT (0.7379401 47.466578)
25715,Rock Pigeon,2022-03-10,50.8438325,3.6038284,L16938895,Columba livia,S104548318,POINT (3.6038284 50.8438325)
25716,Eurasian Jackdaw,2022-03-10,50.8438325,3.6038284,L16938895,Corvus monedula,S104548318,POINT (3.6038284 50.8438325)
25717,Eurasian Collared-Dove,2022-03-10,50.8438325,3.6038284,L16938895,Streptopelia decaocto,S104548318,POINT (3.6038284 50.8438325)
25718,Eurasian Siskin,2022-03-10,41.4979384,0.6685447,L6273667,Spinus spinus,S104549932,POINT (0.6685447 41.4979384)
25719,Brambling,2022-03-10,41.4979384,0.6685447,L6273667,Fringilla montifringilla,S104549932,POINT (0.6685447 41.4979384)
25720,Common Bulbul,2022-03-10,35.9142826,-5.3622118,L17101135,Pycnonotus barbatus,S104548374,POINT (-5.3622118 35.9142826)
25721,Eurasian Kestrel,2022-03-10,52.3648622,13.5122737,L14839150,Falco tinnunculus,S104547166,POINT (13.5122737 52.3648622)
25722,Eurasian Siskin,2022-03-10,52.514701,13.3614924,L1756521,Spinus spinus,S104550318,POINT (13.3614924 52.514701)
25723,Eurasian Nuthatch,2022-03-10,52.514701,13.3614924,L1756521,Sitta europaea,S104550318,POINT (13.3614924 52.514701)
25724,Common Gull,2022-03-10,52.514701,13.3614924,L1756521,Larus canus,S104550318,POINT (13.3614924 52.514701)
25725,Canada Goose,2022-03-10,52.514701,13.3614924,L1756521,Branta canadensis,S104550318,POINT (13.3614924 52.514701)
25726,Coal Tit,2022-03-10,52.514701,13.3614924,L1756521,Periparus ater,S104550318,POINT (13.3614924 52.514701)
25727,Spectacled Warbler,2022-03-10,28.6052461,-14.0010023,L3399867,Curruca conspicillata,S104563920,POINT (-14.0010023 28.6052461)
25728,Common Goldeneye,2022-03-10,50.8274922,8.8916159,L5989122,Bucephala clangula,S104550431,POINT (8.8916159 50.8274922)
25729,European Greenfinch,2022-03-10,50.8274922,8.8916159,L5989122,Chloris chloris,S104550431,POINT (8.8916159 50.8274922)
25730,Eurasian Magpie,2022-03-10,50.8274922,8.8916159,L5989122,Pica pica,S104550431,POINT (8.8916159 50.8274922)
25731,Great Crested Grebe,2022-03-10,50.8274922,8.8916159,L5989122,Podiceps cristatus,S104550431,POINT (8.8916159 50.8274922)
25732,Reed Bunting,2022-03-10,50.8274922,8.8916159,L5989122,Emberiza schoeniclus,S104550431,POINT (8.8916159 50.8274922)
25733,Barbary Partridge,2022-03-10,28.6052461,-14.0010023,L3399867,Alectoris barbara,S104563920,POINT (-14.0010023 28.6052461)
25734,Houbara Bustard,2022-03-10,28.6052461,-14.0010023,L3399867,Chlamydotis undulata,S104563920,POINT (-14.0010023 28.6052461)
25735,Great Gray Shrike,2022-03-10,28.6052461,-14.0010023,L3399867,Lanius excubitor,S104563920,POINT (-14.0010023 28.6052461)
25736,Great Egret,2022-03-10,43.2682219,1.6609526,L5752628,Ardea alba,S104553302,POINT (1.6609526 43.2682219)
25737,Green Sandpiper,2022-03-10,43.2682219,1.6609526,L5752628,Tringa ochropus,S104553302,POINT (1.6609526 43.2682219)
25738,Eurasian Magpie,2022-03-10,43.2682219,1.6609526,L5752628,Pica pica,S104553302,POINT (1.6609526 43.2682219)
25739,Northern Shoveler,2022-03-10,43.2682219,1.6609526,L5752628,Spatula clypeata,S104553302,POINT (1.6609526 43.2682219)
25740,Eurasian Linnet,2022-03-10,43.2682219,1.6609526,L5752628,Linaria cannabina,S104553302,POINT (1.6609526 43.2682219)
25741,Common Kingfisher,2022-03-10,43.2682219,1.6609526,L5752628,Alcedo atthis,S104553302,POINT (1.6609526 43.2682219)
25742,Common Merganser,2022-03-10,43.2682219,1.6609526,L5752628,Mergus merganser,S104553302,POINT (1.6609526 43.2682219)
25743,Cattle Egret,2022-03-10,43.2682219,1.6609526,L5752628,Bubulcus ibis,S104553302,POINT (1.6609526 43.2682219)
25744,Black-tailed Godwit,2022-03-10,43.2682219,1.6609526,L5752628,Limosa limosa,S104553302,POINT (1.6609526 43.2682219)
25745,Gray Heron,2022-03-10,43.2682219,1.6609526,L5752628,Ardea cinerea,S104553302,POINT (1.6609526 43.2682219)
25746,Great Cormorant,2022-03-10,43.2682219,1.6609526,L5752628,Phalacrocorax carbo,S104553302,POINT (1.6609526 43.2682219)
25747,European Greenfinch,2022-03-10,43.2682219,1.6609526,L5752628,Chloris chloris,S104553302,POINT (1.6609526 43.2682219)
25748,Cetti's Warbler,2022-03-10,43.2682219,1.6609526,L5752628,Cettia cetti,S104553302,POINT (1.6609526 43.2682219)
25749,Cirl Bunting,2022-03-10,43.2682219,1.6609526,L5752628,Emberiza cirlus,S104553302,POINT (1.6609526 43.2682219)
